Date,Spot Date,Spot,First Delivery Date,Days to FDD,Swap Rate,Swap Implied EFP,Traded EFP,Nearby Contract Discount/Premium EFP over Swaps,$4 - 50% of Uncovered Position Outside Nearby,$6 - 75% of Uncovered Position Outside Nearby,$8 - 100% of Uncovered Position Outside Nearby,,Date,Spot Date,Spot,First Notice Day,Days to FND,Swap Rate,Swap Implied EFP,Traded EFP,Nearby Contract/Premium EFP over Swaps,"15c - Call to Assess Market Dynamics, Possible Sourcing Requirements, and Available Liquidity/Stock","20c for 5 Consecutive Business Days - 75% Cover, 50% Utilisation from 1st Active Contract","25c for 5 Consecutive Business Days - 100% Cover, 50% Utilisation from 1st and 2nd Active Contract",Implied in Cents,EFP in cents,Discount/Prem in Cents,,,Gold COMEX Stocks (oz),Gold Active Contract,Gold Aggregate OI,Gold Aggregate OI (oz),"Stock/
Agg OI ",,Silver COMEX Stocks ('000 oz),Silver Active Contract,Silver OI Contract,Stocks/Agg OI,Silver COMEX Stocks,Silver OI ('000 oz),Silver OI (oz)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2022,#NAME?,#NAME?,#NAME?,#NAME?,4.62%,#NAME?,13.95,#NAME?,4,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2022,#NAME?,#NAME?,#NAME?,#NAME?,4.60%,#NAME?,13.75,#NAME?,4,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/12/2022,#NAME?,#NAME?,#NAME?,#NAME?,4.63%,#NAME?,12.8,#NAME?,4,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/12/2022,#NAME?,#NAME?,#NAME?,#NAME?,4.60%,#NAME?,11.9,#NAME?,4,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2022,#NAME?,#NAME?,#NAME?,#NAME?,4.60%,#NAME?,12.25,#NAME?,4,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/12/2022,#NAME?,#NAME?,#NAME?,#NAME?,4.64%,#NAME?,12,#NAME?,4,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/12/2022,#NAME?,#NAME?,#NAME?,#NAME?,4.65%,#NAME?,11.8,#NAME?,4,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/2022,#NAME?,#NAME?,#NAME?,#NAME?,4.68%,#NAME?,11.4,#NAME?,4,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/12/2022,#NAME?,#NAME?,#NAME?,#NAME?,4.68%,#NAME?,11.4,#NAME?,4,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/12/2022,#NAME?,#NAME?,#NAME?,#NAME?,4.67%,#NAME?,10.5,#NAME?,4,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2022,#NAME?,#NAME?,#NAME?,#NAME?,4.66%,#NAME?,10,#NAME?,4,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/12/2022,#NAME?,#NAME?,#NAME?,#NAME?,4.65%,#NAME?,9.75,#NAME?,4,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/12/2022,#NAME?,#NAME?,#NAME?,#NAME?,4.63%,#NAME?,9.55,#NAME?,4,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/12/2022,#NAME?,#NAME?,#NAME?,#NAME?,4.56%,#NAME?,9.25,#NAME?,4,6,8,,,,,,,,,,,,,,,,,,,,,  100.00 ,,,,,,,,,,
21/12/2022,#NAME?,#NAME?,#NAME?,#NAME?,4.58%,#NAME?,9.5,#NAME?,4,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/12/2022,#NAME?,#NAME?,#NAME?,#NAME?,4.50%,#NAME?,8.55,#NAME?,4,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/12/2022,#NAME?,#NAME?,#NAME?,#NAME?,4.50%,#NAME?,8,#NAME?,4,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/12/2022,#NAME?,#NAME?,#NAME?,#NAME?,4.45%,#NAME?,7.1,#NAME?,4,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/12/2022,#NAME?,#NAME?,#NAME?,#NAME?,4.40%,#NAME?,6.6,#NAME?,4,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/12/2022,#NAME?,#NAME?,#NAME?,#NAME?,4.40%,#NAME?,6.3,#NAME?,4,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.40%,#NAME?,6.1,#NAME?,4,6,8,,3/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.25%,#NAME?,0.195,#NAME?,15,20,25,#NAME?,19.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
4/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.45%,#NAME?,5.9,#NAME?,4,6,8,,4/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.25%,#NAME?,0.1625,#NAME?,15,20,25,#NAME?,16.25,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
5/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.45%,#NAME?,4.9,#NAME?,4,6,8,,5/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.25%,#NAME?,0.14625,#NAME?,15,20,25,#NAME?,14.63,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
6/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.35%,#NAME?,5,#NAME?,4,6,8,,6/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.25%,#NAME?,0.1625,#NAME?,15,20,25,#NAME?,16.25,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
9/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.40%,#NAME?,4.75,#NAME?,4,6,8,,9/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.25%,#NAME?,0.15,#NAME?,15,20,25,#NAME?,15.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
10/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.40%,#NAME?,4.3,#NAME?,4,6,8,,10/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.25%,#NAME?,0.135,#NAME?,15,20,25,#NAME?,13.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
11/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.40%,#NAME?,3.9,#NAME?,4,6,8,,11/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.25%,#NAME?,0.125,#NAME?,15,20,25,#NAME?,12.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
12/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.40%,#NAME?,3.05,#NAME?,4,6,8,FUT_NOTICE_FIRST,12/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.25%,#NAME?,0.125,#NAME?,15,20,25,#NAME?,12.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
13/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.40%,#NAME?,3,#NAME?,4,6,8,FUT_DLV_DT_FIRST,13/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.25%,#NAME?,0.1425,#NAME?,15,20,25,#NAME?,14.25,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
16/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.40%,#NAME?,2.9,#NAME?,4,6,8,,16/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.25%,#NAME?,0.155,#NAME?,15,20,25,#NAME?,15.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
17/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.40%,#NAME?,2.6,#NAME?,4,6,8,,17/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.25%,#NAME?,0.1425,#NAME?,15,20,25,#NAME?,14.25,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
18/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.40%,#NAME?,2,#NAME?,4,6,8,,18/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.25%,#NAME?,0.14,#NAME?,15,20,25,#NAME?,14.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
19/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.40%,#NAME?,1.3,#NAME?,4,6,8,,19/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.30%,#NAME?,0.1225,#NAME?,15,20,25,#NAME?,12.25,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
20/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.40%,#NAME?,1.3,#NAME?,4,6,8,,20/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.30%,#NAME?,0.12,#NAME?,15,20,25,#NAME?,12.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
23/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.40%,#NAME?,1.3,#NAME?,4,6,8,,23/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.40%,#NAME?,0.115,#NAME?,15,20,25,#NAME?,11.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
24/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.40%,#NAME?,1,#NAME?,4,6,8,,24/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.30%,#NAME?,0.1,#NAME?,15,20,25,#NAME?,10.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
25/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.40%,#NAME?,0.7,#NAME?,4,6,8,,25/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.30%,#NAME?,0.1,#NAME?,15,20,25,#NAME?,10.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
26/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.40%,#NAME?,0.2,#NAME?,4,6,8,,26/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.30%,#NAME?,0.12,#NAME?,15,20,25,#NAME?,12.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
27/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.40%,#NAME?,0,#NAME?,4,6,8,,27/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.30%,#NAME?,0.1,#NAME?,15,20,25,#NAME?,10.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
30/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.70%,#NAME?,15.7,#NAME?,4,6,8,,30/1/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.30%,#NAME?,0.085,#NAME?,15,20,25,#NAME?,8.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
1/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.70%,#NAME?,15.45,#NAME?,4,6,8,,1/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.30%,#NAME?,0.0925,#NAME?,15,20,25,#NAME?,9.25,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
2/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.70%,#NAME?,14.7,#NAME?,4,6,8,,2/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.30%,#NAME?,0.1,#NAME?,15,20,25,#NAME?,10.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
3/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.68%,#NAME?,13.45,#NAME?,4,6,8,,3/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.30%,#NAME?,0.05,#NAME?,15,20,25,#NAME?,5.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
6/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.68%,#NAME?,12.5,#NAME?,4,6,8,,6/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.30%,#NAME?,0.03,#NAME?,15,20,25,#NAME?,3.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
7/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.68%,#NAME?,12.6,#NAME?,4,6,8,,7/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.30%,#NAME?,0.02,#NAME?,15,20,25,#NAME?,2.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
8/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.68%,#NAME?,12.6,#NAME?,4,6,8,,8/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.30%,#NAME?,0.02,#NAME?,15,20,25,#NAME?,2.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
9/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.68%,#NAME?,11.65,#NAME?,4,6,8,,9/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.30%,#NAME?,0.02,#NAME?,15,20,25,#NAME?,2.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
10/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.68%,#NAME?,11,#NAME?,4,6,8,,10/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.30%,#NAME?,0.005,#NAME?,15,20,25,#NAME?,0.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
13/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.68%,#NAME?,10.7,#NAME?,4,6,8,x,13/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.30%,#NAME?,0.005,#NAME?,15,20,25,#NAME?,0.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
14/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.64%,#NAME?,10.3,#NAME?,4,6,8,,14/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.30%,#NAME?,-0.015,#NAME?,15,20,25,#NAME?,-1.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
15/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.62%,#NAME?,10.2,#NAME?,4,6,8,,15/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.30%,#NAME?,-0.015,#NAME?,15,20,25,#NAME?,-1.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
16/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.60%,#NAME?,9.5,#NAME?,4,6,8,,16/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.30%,#NAME?,-0.015,#NAME?,15,20,25,#NAME?,-1.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
17/2/2023,21/2/2023,#NAME?,#NAME?,#NAME?,4.60%,#NAME?,9,#NAME?,4,6,8,,17/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.50%,#NAME?,-0.015,#NAME?,15,20,25,#NAME?,-1.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
20/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.60%,#NAME?,8.9,#NAME?,4,6,8,,20/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.50%,#NAME?,0.01,#NAME?,15,20,25,#NAME?,1.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
21/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.63%,#NAME?,9.1,#NAME?,4,6,8,,21/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.50%,#NAME?,0.015,#NAME?,15,20,25,#NAME?,1.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
22/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.64%,#NAME?,8.8,#NAME?,4,6,8,,22/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.50%,#NAME?,0.01,#NAME?,15,20,25,#NAME?,1.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
23/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.65%,#NAME?,7.45,#NAME?,4,6,8,,23/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.50%,#NAME?,-0.005,#NAME?,15,20,25,#NAME?,-0.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
24/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.65%,#NAME?,6.8,#NAME?,4,6,8,,24/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.50%,#NAME?,0.005,#NAME?,15,20,25,#NAME?,0.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
27/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.69%,#NAME?,6.9,#NAME?,4,6,8,,27/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.00%,#NAME?,0.085,#NAME?,15,20,25,#NAME?,8.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
28/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.69%,#NAME?,7.1,#NAME?,4,6,8,,28/2/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.00%,#NAME?,0.085,#NAME?,15,20,25,#NAME?,8.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
1/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.70%,#NAME?,6.8,#NAME?,4,6,8,,1/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.00%,#NAME?,0.1,#NAME?,15,20,25,#NAME?,10.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
2/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.72%,#NAME?,6,#NAME?,4,6,8,,2/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,3.60%,#NAME?,0.0875,#NAME?,15,20,25,#NAME?,8.75,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
3/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.74%,#NAME?,5.6,#NAME?,4,6,8,,3/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,3.60%,#NAME?,0.085,#NAME?,15,20,25,#NAME?,8.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
6/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.74%,#NAME?,5.6,#NAME?,4,6,8,,6/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,3.60%,#NAME?,0.095,#NAME?,15,20,25,#NAME?,9.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
7/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.76%,#NAME?,5,#NAME?,4,6,8,,7/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,3.60%,#NAME?,0.07,#NAME?,15,20,25,#NAME?,7.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
8/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.78%,#NAME?,4.3,#NAME?,4,6,8,,8/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,3.60%,#NAME?,0.065,#NAME?,15,20,25,#NAME?,6.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
9/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.85%,#NAME?,3.75,#NAME?,4,6,8,,9/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,3.80%,#NAME?,0.055,#NAME?,15,20,25,#NAME?,5.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
10/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.78%,#NAME?,4,#NAME?,4,6,8,,10/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,3.80%,#NAME?,0.065,#NAME?,15,20,25,#NAME?,6.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
13/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.78%,#NAME?,4.9,#NAME?,4,6,8,,13/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,3.80%,#NAME?,0.065,#NAME?,15,20,25,#NAME?,6.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
14/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.78%,#NAME?,4.2,#NAME?,4,6,8,,14/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,3.80%,#NAME?,0.09,#NAME?,15,20,25,#NAME?,9.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
15/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.80%,#NAME?,5.1,#NAME?,4,6,8,,15/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,3.80%,#NAME?,0.13,#NAME?,15,20,25,#NAME?,13.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
16/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.80%,#NAME?,3.9,#NAME?,4,6,8,,16/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,3.80%,#NAME?,0.105,#NAME?,15,20,25,#NAME?,10.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
17/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.80%,#NAME?,4.35,#NAME?,4,6,8,,17/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.10%,#NAME?,0.12,#NAME?,15,20,25,#NAME?,12.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
20/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.80%,#NAME?,4.6,#NAME?,4,6,8,,20/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.40%,#NAME?,0.13,#NAME?,15,20,25,#NAME?,13.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
21/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.90%,#NAME?,3.8,#NAME?,4,6,8,,21/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.40%,#NAME?,0.1375,#NAME?,15,20,25,#NAME?,13.75,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
22/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.90%,#NAME?,3.3,#NAME?,4,6,8,,22/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.40%,#NAME?,0.1375,#NAME?,15,20,25,#NAME?,13.75,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
23/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.95%,#NAME?,2.5,#NAME?,4,6,8,,23/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.40%,#NAME?,0.1375,#NAME?,15,20,25,#NAME?,13.75,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
